fl_date,mkt_unique_carrier,branded_code_share,mkt_carrier,mkt_carrier_fl_num,op_unique_carrier,tail_num,op_carrier_fl_num,origin_airport_id,origin,origin_city_name,dest_airport_id,dest,dest_city_name,crs_dep_time,dep_time,dep_delay,taxi_out,wheels_off,wheels_on,taxi_in,crs_arr_time,arr_time,arr_delay,cancelled,cancellation_code,diverted,dup,crs_elapsed_time,actual_elapsed_time,air_time,flights,distance,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,first_dep_time,total_add_gtime,longest_add_gtime
2018-10-18,UA,UA,UA,1109,UA,N12221,1109,11618,EWR,"Newark, NJ",13303,MIA,"Miami, FL",740,734.0,-6.0,18.0,752.0,1013.0,3.0,1036,1016.0,-20.0,0.0,0,0.0,N,176.0,162.0,141.0,1.0,1085.0,0.0,0.0,0.0,0.0,0.0,734.0,0.0,0.0
2019-03-25,UA,UA_CODESHARE,UA,3957,ZW,N446AW,3957,12448,JAN,"Jackson/Vicksburg, MS",13930,ORD,"Chicago, IL",554,544.0,-10.0,26.0,610.0,755.0,9.0,815,804.0,-11.0,0.0,0,0.0,N,141.0,140.0,105.0,1.0,677.0,0.0,0.0,0.0,0.0,0.0,544.0,0.0,0.0
2018-02-24,DL,DL_CODESHARE,DL,3786,9E,N8896A,3786,13487,MSP,"Minneapolis, MN",13433,MOT,"Minot, ND",950,946.0,-4.0,21.0,1007.0,1116.0,5.0,1141,1121.0,-20.0,0.0,0,0.0,N,111.0,95.0,69.0,1.0,449.0,0.0,0.0,0.0,0.0,0.0,946.0,0.0,0.0
2019-08-26,WN,WN,WN,1580,WN,N924WN,1580,13796,OAK,"Oakland, CA",10713,BOI,"Boise, ID",2130,2135.0,5.0,10.0,2145.0,2353.0,2.0,2355,2355.0,0.0,0.0,0,0.0,N,85.0,80.0,68.0,1.0,512.0,0.0,0.0,0.0,0.0,0.0,2135.0,0.0,0.0
2019-02-26,AA,AA,AA,1201,AA,N313SB,1201,10721,BOS,"Boston, MA",13303,MIA,"Miami, FL",1056,1055.0,-1.0,28.0,1123.0,1430.0,10.0,1437,1440.0,3.0,0.0,0,0.0,N,221.0,225.0,187.0,1.0,1258.0,0.0,0.0,0.0,0.0,0.0,1055.0,0.0,0.0
2019-03-23,AS,AS_CODESHARE,AS,2148,QX,N422QX,2148,14057,PDX,"Portland, OR",14747,SEA,"Seattle, WA",1300,1254.0,-6.0,14.0,1308.0,1341.0,10.0,1355,1351.0,-4.0,0.0,0,0.0,N,55.0,57.0,33.0,1.0,129.0,0.0,0.0,0.0,0.0,0.0,1254.0,0.0,0.0
2018-10-14,AA,AA,AA,1909,AA,N660AW,1909,14524,RIC,"Richmond, VA",11057,CLT,"Charlotte, NC",2005,2001.0,-4.0,36.0,2037.0,2129.0,6.0,2124,2135.0,11.0,0.0,0,0.0,N,79.0,94.0,52.0,1.0,257.0,0.0,0.0,0.0,0.0,0.0,2001.0,0.0,0.0
2018-12-29,UA,UA_CODESHARE,UA,3946,ZW,N443AW,3946,12264,IAD,"Washington, DC",10792,BUF,"Buffalo, NY",1705,1655.0,-10.0,16.0,1711.0,1804.0,3.0,1827,1807.0,-20.0,0.0,0,0.0,N,82.0,72.0,53.0,1.0,283.0,0.0,0.0,0.0,0.0,0.0,1655.0,0.0,0.0
2019-05-23,UA,UA,UA,541,UA,N68880,541,12889,LAS,"Las Vegas, NV",11292,DEN,"Denver, CO",1847,1846.0,-1.0,26.0,1912.0,2139.0,10.0,2135,2149.0,14.0,0.0,0,0.0,N,108.0,123.0,87.0,1.0,628.0,0.0,0.0,0.0,0.0,0.0,1846.0,0.0,0.0
2018-10-22,B6,B6,B6,487,B6,N976JB,487,10721,BOS,"Boston, MA",12892,LAX,"Los Angeles, CA",1049,1040.0,-9.0,15.0,1055.0,1410.0,2.0,1402,1412.0,10.0,0.0,0,0.0,N,373.0,392.0,375.0,1.0,2611.0,0.0,0.0,0.0,0.0,0.0,1040.0,0.0,0.0
2019-11-27,WN,WN,WN,193,WN,N8542Z,193,10821,BWI,"Baltimore, MD",11697,FLL,"Fort Lauderdale, FL",930,938.0,8.0,10.0,948.0,1157.0,7.0,1220,1204.0,-16.0,0.0,0,0.0,N,170.0,146.0,129.0,1.0,925.0,0.0,0.0,0.0,0.0,0.0,938.0,0.0,0.0
2018-10-25,DL,DL,DL,1488,DL,N335NB,1488,13303,MIA,"Miami, FL",13487,MSP,"Minneapolis, MN",1646,1642.0,-4.0,13.0,1655.0,1915.0,2.0,1944,1917.0,-27.0,0.0,0,0.0,N,238.0,215.0,200.0,1.0,1501.0,0.0,0.0,0.0,0.0,0.0,1642.0,0.0,0.0
2018-04-11,AS,AS,AS,565,AS,N524AS,565,14908,SNA,"Santa Ana, CA",14057,PDX,"Portland, OR",1857,1853.0,-4.0,6.0,1859.0,2055.0,4.0,2121,2059.0,-22.0,0.0,0,0.0,N,144.0,126.0,116.0,1.0,859.0,0.0,0.0,0.0,0.0,0.0,1853.0,0.0,0.0
2019-01-07,UA,UA_CODESHARE,UA,5177,OO,N982SW,5177,14771,SFO,"San Francisco, CA",11603,EUG,"Eugene, OR",1635,1632.0,-3.0,34.0,1706.0,1810.0,4.0,1820,1814.0,-6.0,0.0,0,0.0,N,105.0,102.0,64.0,1.0,451.0,0.0,0.0,0.0,0.0,0.0,1632.0,0.0,0.0
2019-02-05,AA,AA,AA,943,AA,N872NN,943,15024,STT,"Charlotte Amalie, VI",13303,MIA,"Miami, FL",1521,1514.0,-7.0,10.0,1524.0,1701.0,7.0,1725,1708.0,-17.0,0.0,0,0.0,N,184.0,174.0,157.0,1.0,1107.0,0.0,0.0,0.0,0.0,0.0,1514.0,0.0,0.0
2019-08-15,AA,AA,AA,1714,AA,N711UW,1714,14122,PIT,"Pittsburgh, PA",11057,CLT,"Charlotte, NC",704,658.0,-6.0,14.0,712.0,814.0,16.0,836,830.0,-6.0,0.0,0,0.0,N,92.0,92.0,62.0,1.0,366.0,0.0,0.0,0.0,0.0,0.0,658.0,0.0,0.0
2019-10-24,DL,DL,DL,1916,DL,N660DL,1916,14908,SNA,"Santa Ana, CA",10397,ATL,"Atlanta, GA",1407,1410.0,3.0,20.0,1430.0,2117.0,8.0,2115,2125.0,10.0,0.0,0,0.0,N,248.0,255.0,227.0,1.0,1919.0,0.0,0.0,0.0,0.0,0.0,1410.0,0.0,0.0
2019-12-14,UA,UA_CODESHARE,UA,5478,OO,N916SW,5478,13930,ORD,"Chicago, IL",10994,CHS,"Charleston, SC",1227,1338.0,71.0,42.0,1420.0,1657.0,8.0,1549,1705.0,76.0,0.0,0,0.0,N,142.0,147.0,97.0,1.0,760.0,71.0,0.0,5.0,0.0,0.0,1338.0,0.0,0.0
2019-01-31,AA,AA,AA,1255,AA,N981NN,1255,14635,RSW,"Fort Myers, FL",13930,ORD,"Chicago, IL",842,842.0,0.0,0.0,0.0,0.0,0.0,1049,0.0,0.0,1.0,B,0.0,N,187.0,0.0,0.0,1.0,1120.0,0.0,0.0,0.0,0.0,0.0,842.0,0.0,0.0
2018-06-21,WN,WN,WN,1968,WN,N266WN,1968,12191,HOU,"Houston, TX",10994,CHS,"Charleston, SC",1040,1046.0,6.0,13.0,1059.0,1403.0,9.0,1410,1412.0,2.0,0.0,0,0.0,N,150.0,146.0,124.0,1.0,928.0,0.0,0.0,0.0,0.0,0.0,1046.0,0.0,0.0
2019-05-03,DL,DL,DL,856,DL,N891DN,856,14747,SEA,"Seattle, WA",14771,SFO,"San Francisco, CA",1720,1717.0,-3.0,12.0,1729.0,1904.0,5.0,1938,1909.0,-29.0,0.0,0,0.0,N,138.0,112.0,95.0,1.0,679.0,0.0,0.0,0.0,0.0,0.0,1717.0,0.0,0.0
2019-06-25,DL,DL_CODESHARE,DL,5171,9E,N137EV,5171,14783,SGF,"Springfield, MO",10397,ATL,"Atlanta, GA",1128,1142.0,14.0,21.0,1203.0,1418.0,9.0,1419,1427.0,8.0,0.0,0,0.0,N,111.0,105.0,75.0,1.0,563.0,0.0,0.0,0.0,0.0,0.0,1142.0,0.0,0.0
2019-03-07,WN,WN,WN,814,WN,N776WN,814,11292,DEN,"Denver, CO",14057,PDX,"Portland, OR",1520,1539.0,19.0,10.0,1549.0,1716.0,6.0,1710,1722.0,12.0,0.0,0,0.0,N,170.0,163.0,147.0,1.0,991.0,0.0,0.0,0.0,0.0,0.0,1539.0,0.0,0.0
2018-08-18,DL,DL,DL,1527,DL,N554NW,1527,10397,ATL,"Atlanta, GA",11697,FLL,"Fort Lauderdale, FL",1759,1758.0,-1.0,24.0,1822.0,1943.0,3.0,2003,1946.0,-17.0,0.0,0,0.0,N,124.0,108.0,81.0,1.0,581.0,0.0,0.0,0.0,0.0,0.0,1758.0,0.0,0.0
2018-01-27,WN,WN,WN,2311,WN,N8608N,2311,14683,SAT,"San Antonio, TX",10397,ATL,"Atlanta, GA",735,731.0,-4.0,11.0,742.0,1031.0,6.0,1050,1037.0,-13.0,0.0,0,0.0,N,135.0,126.0,109.0,1.0,874.0,0.0,0.0,0.0,0.0,0.0,731.0,0.0,0.0
2018-05-11,DL,DL,DL,324,DL,N895AT,324,10990,CHO,"Charlottesville, VA",10397,ATL,"Atlanta, GA",600,554.0,-6.0,14.0,608.0,713.0,4.0,729,717.0,-12.0,0.0,0,0.0,N,89.0,83.0,65.0,1.0,457.0,0.0,0.0,0.0,0.0,0.0,554.0,0.0,0.0
2018-03-20,DL,DL_CODESHARE,DL,4536,OO,N820SK,4536,11298,DFW,"Dallas/Fort Worth, TX",14869,SLC,"Salt Lake City, UT",600,552.0,-8.0,26.0,618.0,806.0,9.0,755,815.0,20.0,0.0,0,0.0,N,175.0,203.0,168.0,1.0,989.0,0.0,0.0,20.0,0.0,0.0,552.0,0.0,0.0
2018-12-23,AA,AA,AA,1673,AA,N919US,1673,14100,PHL,"Philadelphia, PA",13204,MCO,"Orlando, FL",2049,2044.0,-5.0,17.0,2101.0,2322.0,8.0,2335,2330.0,-5.0,0.0,0,0.0,N,166.0,166.0,141.0,1.0,861.0,0.0,0.0,0.0,0.0,0.0,2044.0,0.0,0.0
2019-01-17,B6,B6,B6,620,B6,N962JB,620,14679,SAN,"San Diego, CA",10721,BOS,"Boston, MA",1408,1401.0,-7.0,14.0,1415.0,2155.0,4.0,2230,2159.0,-31.0,0.0,0,0.0,N,322.0,298.0,280.0,1.0,2588.0,0.0,0.0,0.0,0.0,0.0,1401.0,0.0,0.0
2019-10-24,AA,AA_CODESHARE,AA,4140,MQ,N925AE,4140,12945,LEX,"Lexington, KY",13930,ORD,"Chicago, IL",700,653.0,-7.0,13.0,706.0,703.0,36.0,731,739.0,8.0,0.0,0,0.0,N,91.0,106.0,57.0,1.0,323.0,0.0,0.0,0.0,0.0,0.0,653.0,0.0,0.0
2019-07-01,AS,AS_CODESHARE,AS,2488,QX,N636QX,2488,14747,SEA,"Seattle, WA",10849,BZN,"Bozeman, MT",1535,1531.0,-4.0,17.0,1548.0,1758.0,4.0,1820,1802.0,-18.0,0.0,0,0.0,N,105.0,91.0,70.0,1.0,543.0,0.0,0.0,0.0,0.0,0.0,1531.0,0.0,0.0
2019-10-15,UA,UA,UA,1501,UA,N17244,1501,12266,IAH,"Houston, TX",12953,LGA,"New York, NY",1905,1858.0,-7.0,27.0,1925.0,2319.0,8.0,2337,2327.0,-10.0,0.0,0,0.0,N,212.0,209.0,174.0,1.0,1416.0,0.0,0.0,0.0,0.0,0.0,1858.0,0.0,0.0
2018-04-16,DL,DL_CODESHARE,DL,6294,G7,N374CA,6294,11057,CLT,"Charlotte, NC",11433,DTW,"Detroit, MI",932,940.0,8.0,17.0,957.0,1110.0,7.0,1130,1117.0,-13.0,0.0,0,0.0,N,118.0,97.0,73.0,1.0,500.0,0.0,0.0,0.0,0.0,0.0,940.0,0.0,0.0
2019-10-27,WN,WN,WN,3887,WN,N7873A,3887,13495,MSY,"New Orleans, LA",15016,STL,"St. Louis, MO",2255,2249.0,-6.0,11.0,2300.0,19.0,4.0,35,23.0,-12.0,0.0,0,0.0,N,100.0,94.0,79.0,1.0,604.0,0.0,0.0,0.0,0.0,0.0,2249.0,0.0,0.0
2019-04-28,DL,DL,DL,2219,DL,N6708D,2219,14492,RDU,"Raleigh/Durham, NC",10397,ATL,"Atlanta, GA",1852,1909.0,17.0,17.0,1926.0,2020.0,12.0,2028,2032.0,4.0,0.0,0,0.0,N,96.0,83.0,54.0,1.0,356.0,0.0,0.0,0.0,0.0,0.0,1909.0,0.0,0.0
2019-12-16,AA,AA,AA,1599,AA,N941NN,1599,14908,SNA,"Santa Ana, CA",11298,DFW,"Dallas/Fort Worth, TX",1451,1450.0,-1.0,16.0,1506.0,1924.0,13.0,1953,1937.0,-16.0,0.0,0,0.0,N,182.0,167.0,138.0,1.0,1205.0,0.0,0.0,0.0,0.0,0.0,1450.0,0.0,0.0
2018-08-22,AA,AA,AA,846,AA,N914UY,846,11057,CLT,"Charlotte, NC",11298,DFW,"Dallas/Fort Worth, TX",1300,1310.0,10.0,13.0,1323.0,1431.0,14.0,1446,1445.0,-1.0,0.0,0,0.0,N,166.0,155.0,128.0,1.0,936.0,0.0,0.0,0.0,0.0,0.0,1310.0,0.0,0.0
2018-05-27,UA,UA,UA,1260,UA,N898UA,1260,14122,PIT,"Pittsburgh, PA",13930,ORD,"Chicago, IL",630,626.0,-4.0,16.0,642.0,647.0,3.0,705,650.0,-15.0,0.0,0,0.0,N,95.0,84.0,65.0,1.0,413.0,0.0,0.0,0.0,0.0,0.0,626.0,0.0,0.0
2018-01-12,G4,G4,G4,2133,G4,307NV,2133,14314,PVU,"Provo, UT",10466,AZA,"Phoenix, AZ",2045,2042.0,-3.0,13.0,2055.0,2200.0,5.0,2218,2205.0,-13.0,0.0,0,0.0,N,93.0,83.0,65.0,1.0,477.0,0.0,0.0,0.0,0.0,0.0,2042.0,0.0,0.0
2018-05-05,AA,AA_CODESHARE,AA,3802,MQ,N529EA,3802,12339,IND,"Indianapolis, IN",13930,ORD,"Chicago, IL",1155,1152.0,-3.0,10.0,1202.0,1143.0,26.0,1210,1209.0,-1.0,0.0,0,0.0,N,75.0,77.0,41.0,1.0,177.0,0.0,0.0,0.0,0.0,0.0,1152.0,0.0,0.0
2018-01-27,WN,WN,WN,2735,WN,N734SA,2735,12889,LAS,"Las Vegas, NV",13891,ONT,"Ontario, CA",1520,1517.0,-3.0,17.0,1534.0,1607.0,3.0,1615,1610.0,-5.0,0.0,0,0.0,N,55.0,53.0,33.0,1.0,197.0,0.0,0.0,0.0,0.0,0.0,1517.0,0.0,0.0
2019-04-19,DL,DL,DL,2685,DL,N342DN,2685,12889,LAS,"Las Vegas, NV",13487,MSP,"Minneapolis, MN",925,920.0,-5.0,23.0,943.0,1428.0,3.0,1428,1431.0,3.0,0.0,0,0.0,N,183.0,191.0,165.0,1.0,1299.0,0.0,0.0,0.0,0.0,0.0,920.0,0.0,0.0
2019-02-07,UA,UA_CODESHARE,UA,5882,OO,N986SW,5882,13476,MRY,"Monterey, CA",11292,DEN,"Denver, CO",1305,1255.0,-10.0,12.0,1307.0,1617.0,15.0,1646,1632.0,-14.0,0.0,0,0.0,N,161.0,157.0,130.0,1.0,959.0,0.0,0.0,0.0,0.0,0.0,1255.0,0.0,0.0
2019-12-25,AA,AA,AA,2809,AA,N839NN,2809,12953,LGA,"New York, NY",13303,MIA,"Miami, FL",1959,1953.0,-6.0,13.0,2006.0,2233.0,4.0,2319,2237.0,-42.0,0.0,0,0.0,N,200.0,164.0,147.0,1.0,1096.0,0.0,0.0,0.0,0.0,0.0,1953.0,0.0,0.0
2019-05-28,DL,DL_CODESHARE,DL,5747,CP,N638CZ,5747,11603,EUG,"Eugene, OR",14869,SLC,"Salt Lake City, UT",1300,1249.0,-11.0,14.0,1303.0,1537.0,9.0,1556,1546.0,-10.0,0.0,0,0.0,N,116.0,117.0,94.0,1.0,618.0,0.0,0.0,0.0,0.0,0.0,1249.0,0.0,0.0
2018-08-25,WN,WN,WN,3580,WN,N925WN,3580,14831,SJC,"San Jose, CA",14107,PHX,"Phoenix, AZ",1505,1503.0,-2.0,11.0,1514.0,1641.0,3.0,1650,1644.0,-6.0,0.0,0,0.0,N,105.0,101.0,87.0,1.0,621.0,0.0,0.0,0.0,0.0,0.0,1503.0,0.0,0.0
2019-08-13,UA,UA,UA,687,UA,N68811,687,11618,EWR,"Newark, NJ",12266,IAH,"Houston, TX",1601,1810.0,129.0,40.0,1850.0,2102.0,5.0,1852,2107.0,135.0,0.0,0,0.0,N,231.0,237.0,192.0,1.0,1400.0,7.0,0.0,6.0,0.0,122.0,1810.0,0.0,0.0
2018-06-18,HA,HA,HA,196,HA,N492HA,196,12173,HNL,"Honolulu, HI",13830,OGG,"Kahului, HI",1950,1944.0,-6.0,11.0,1955.0,2016.0,6.0,2030,2022.0,-8.0,0.0,0,0.0,N,40.0,38.0,21.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,1944.0,0.0,0.0
2019-08-18,AA,AA_CODESHARE,AA,4137,MQ,N679AE,4137,13930,ORD,"Chicago, IL",11423,DSM,"Des Moines, IA",1233,1233.0,0.0,0.0,0.0,0.0,0.0,1350,0.0,0.0,1.0,B,0.0,N,77.0,0.0,0.0,1.0,299.0,0.0,0.0,0.0,0.0,0.0,1233.0,0.0,0.0
2019-03-10,AA,AA_CODESHARE,AA,5052,OH,N594NN,5052,11057,CLT,"Charlotte, NC",11042,CLE,"Cleveland, OH",747,744.0,-3.0,28.0,812.0,920.0,6.0,932,926.0,-6.0,0.0,0,0.0,N,105.0,102.0,68.0,1.0,430.0,0.0,0.0,0.0,0.0,0.0,744.0,0.0,0.0
2019-05-30,AA,AA_CODESHARE,AA,5773,YV,N924FJ,5773,11298,DFW,"Dallas/Fort Worth, TX",10994,CHS,"Charleston, SC",1500,1458.0,-2.0,27.0,1525.0,1816.0,2.0,1824,1818.0,-6.0,0.0,0,0.0,N,144.0,140.0,111.0,1.0,987.0,0.0,0.0,0.0,0.0,0.0,1458.0,0.0,0.0
2018-12-03,WN,WN,WN,1261,WN,N414WN,1261,10693,BNA,"Nashville, TN",11433,DTW,"Detroit, MI",2145,2138.0,-7.0,12.0,2150.0,2356.0,7.0,20,3.0,-17.0,0.0,0,0.0,N,95.0,85.0,66.0,1.0,456.0,0.0,0.0,0.0,0.0,0.0,2138.0,0.0,0.0
2019-11-02,AS,AS,AS,895,AS,N530AS,895,14679,SAN,"San Diego, CA",12173,HNL,"Honolulu, HI",830,825.0,-5.0,13.0,838.0,1122.0,9.0,1145,1131.0,-14.0,0.0,0,0.0,N,375.0,366.0,344.0,1.0,2614.0,0.0,0.0,0.0,0.0,0.0,825.0,0.0,0.0
2019-06-12,DL,DL,DL,1977,DL,N358NW,1977,11884,GEG,"Spokane, WA",14869,SLC,"Salt Lake City, UT",1032,1028.0,-4.0,10.0,1038.0,1253.0,7.0,1310,1300.0,-10.0,0.0,0,0.0,N,98.0,92.0,75.0,1.0,546.0,0.0,0.0,0.0,0.0,0.0,1028.0,0.0,0.0
2019-05-27,AA,AA_CODESHARE,AA,3396,MQ,N250NN,3396,11298,DFW,"Dallas/Fort Worth, TX",12323,ILM,"Wilmington, NC",1959,2011.0,12.0,24.0,2035.0,2349.0,7.0,2350,2356.0,6.0,0.0,0,0.0,N,171.0,165.0,134.0,1.0,1106.0,0.0,0.0,0.0,0.0,0.0,2011.0,0.0,0.0
2019-10-27,G4,G4,G4,314,G4,315NV,314,12892,LAX,"Los Angeles, CA",10713,BOI,"Boise, ID",800,747.0,-13.0,16.0,803.0,1042.0,5.0,1104,1047.0,-17.0,0.0,0,0.0,N,124.0,120.0,99.0,1.0,674.0,0.0,0.0,0.0,0.0,0.0,747.0,0.0,0.0
2018-05-10,G4,G4,G4,424,G4,312NV,424,12889,LAS,"Las Vegas, NV",13244,MEM,"Memphis, TN",810,809.0,-1.0,17.0,826.0,1320.0,7.0,1329,1327.0,-2.0,0.0,0,0.0,N,199.0,198.0,174.0,1.0,1416.0,0.0,0.0,0.0,0.0,0.0,809.0,0.0,0.0
2019-08-18,DL,DL,DL,1928,DL,N349NB,1928,13487,MSP,"Minneapolis, MN",12003,GTF,"Great Falls, MT",1935,1933.0,-2.0,11.0,1944.0,2050.0,3.0,2103,2053.0,-10.0,0.0,0,0.0,N,148.0,140.0,126.0,1.0,887.0,0.0,0.0,0.0,0.0,0.0,1933.0,0.0,0.0
2019-06-07,UA,UA,UA,493,UA,N77871,493,13930,ORD,"Chicago, IL",14771,SFO,"San Francisco, CA",2025,2223.0,118.0,21.0,2244.0,49.0,5.0,2304,54.0,110.0,0.0,0,0.0,N,279.0,271.0,245.0,1.0,1846.0,110.0,0.0,0.0,0.0,0.0,2223.0,0.0,0.0
2019-07-30,UA,UA,UA,2351,UA,N806UA,2351,14689,SBA,"Santa Barbara, CA",11292,DEN,"Denver, CO",1300,1254.0,-6.0,12.0,1306.0,1604.0,8.0,1630,1612.0,-18.0,0.0,0,0.0,N,150.0,138.0,118.0,1.0,916.0,0.0,0.0,0.0,0.0,0.0,1254.0,0.0,0.0
2018-10-14,AA,AA_CODESHARE,AA,4180,MQ,N696AE,4180,13930,ORD,"Chicago, IL",10627,BIS,"Bismarck/Mandan, ND",1220,1217.0,-3.0,14.0,1231.0,1428.0,3.0,1444,1431.0,-13.0,0.0,0,0.0,N,144.0,134.0,117.0,1.0,716.0,0.0,0.0,0.0,0.0,0.0,1217.0,0.0,0.0
2019-11-13,UA,UA_CODESHARE,UA,4226,EV,N25134,4226,14576,ROC,"Rochester, NY",11618,EWR,"Newark, NJ",830,948.0,78.0,36.0,1024.0,1119.0,5.0,959,1124.0,85.0,0.0,0,0.0,N,89.0,96.0,55.0,1.0,246.0,78.0,0.0,7.0,0.0,0.0,948.0,0.0,0.0
2019-11-11,DL,DL,DL,920,DL,N935DN,920,13244,MEM,"Memphis, TN",10397,ATL,"Atlanta, GA",1210,1206.0,-4.0,18.0,1224.0,1413.0,5.0,1430,1418.0,-12.0,0.0,0,0.0,N,80.0,72.0,49.0,1.0,332.0,0.0,0.0,0.0,0.0,0.0,1206.0,0.0,0.0
2019-05-10,AS,AS,AS,1390,AS,N281VA,1390,14771,SFO,"San Francisco, CA",13495,MSY,"New Orleans, LA",1300,1303.0,3.0,29.0,1332.0,1918.0,4.0,1910,1922.0,12.0,0.0,0,0.0,N,250.0,259.0,226.0,1.0,1911.0,0.0,0.0,0.0,0.0,0.0,1303.0,0.0,0.0
2019-11-26,AA,AA,AA,403,AA,N936AN,403,11298,DFW,"Dallas/Fort Worth, TX",14122,PIT,"Pittsburgh, PA",2215,2228.0,13.0,30.0,2258.0,201.0,6.0,148,207.0,19.0,0.0,0,0.0,N,153.0,159.0,123.0,1.0,1067.0,0.0,0.0,6.0,0.0,13.0,2228.0,0.0,0.0
2019-12-19,DL,DL,DL,2121,DL,N538US,2121,14869,SLC,"Salt Lake City, UT",13487,MSP,"Minneapolis, MN",1725,1728.0,3.0,19.0,1747.0,2050.0,4.0,2059,2054.0,-5.0,0.0,0,0.0,N,154.0,146.0,123.0,1.0,991.0,0.0,0.0,0.0,0.0,0.0,1728.0,0.0,0.0
2019-03-30,WN,WN,WN,3016,WN,N427WN,3016,14635,RSW,"Fort Myers, FL",11042,CLE,"Cleveland, OH",1350,1353.0,3.0,20.0,1413.0,1629.0,6.0,1635,1635.0,0.0,0.0,0,0.0,N,165.0,162.0,136.0,1.0,1025.0,0.0,0.0,0.0,0.0,0.0,1353.0,0.0,0.0
2018-07-09,AA,AA,AA,2513,AA,N960AN,2513,13495,MSY,"New Orleans, LA",13930,ORD,"Chicago, IL",816,809.0,-7.0,18.0,827.0,1028.0,19.0,1053,1047.0,-6.0,0.0,0,0.0,N,157.0,158.0,121.0,1.0,837.0,0.0,0.0,0.0,0.0,0.0,809.0,0.0,0.0
2019-08-14,AA,AA_CODESHARE,AA,3834,MQ,N693AE,3834,11066,CMH,"Columbus, OH",13303,MIA,"Miami, FL",1749,1933.0,104.0,25.0,1958.0,2217.0,5.0,2035,2222.0,107.0,0.0,0,0.0,N,166.0,169.0,139.0,1.0,990.0,0.0,0.0,107.0,0.0,0.0,1933.0,0.0,0.0
2019-05-12,B6,B6,B6,1312,B6,N606JB,1312,14635,RSW,"Fort Myers, FL",11618,EWR,"Newark, NJ",1328,1406.0,38.0,43.0,1449.0,1708.0,14.0,1628,1722.0,54.0,0.0,0,0.0,N,180.0,196.0,139.0,1.0,1068.0,0.0,0.0,46.0,0.0,8.0,1406.0,0.0,0.0
2018-03-16,WN,WN,WN,1889,WN,N728SW,1889,11259,DAL,"Dallas, TX",13198,MCI,"Kansas City, MO",1420,1456.0,36.0,9.0,1505.0,1607.0,4.0,1545,1611.0,26.0,0.0,0,0.0,N,85.0,75.0,62.0,1.0,460.0,24.0,0.0,0.0,0.0,2.0,1456.0,0.0,0.0
2019-08-27,WN,WN,WN,180,WN,N7831B,180,12892,LAX,"Los Angeles, CA",12191,HOU,"Houston, TX",920,923.0,3.0,10.0,933.0,1426.0,6.0,1445,1432.0,-13.0,0.0,0,0.0,N,205.0,189.0,173.0,1.0,1390.0,0.0,0.0,0.0,0.0,0.0,923.0,0.0,0.0
2018-02-21,DL,DL,DL,1425,DL,N900DE,1425,10821,BWI,"Baltimore, MD",10397,ATL,"Atlanta, GA",1518,1517.0,-1.0,11.0,1528.0,1658.0,8.0,1727,1706.0,-21.0,0.0,0,0.0,N,129.0,109.0,90.0,1.0,577.0,0.0,0.0,0.0,0.0,0.0,1517.0,0.0,0.0
2018-04-05,UA,UA_CODESHARE,UA,4022,EV,N13978,4022,11618,EWR,"Newark, NJ",12451,JAX,"Jacksonville, FL",853,848.0,-5.0,50.0,938.0,1146.0,5.0,1134,1151.0,17.0,0.0,0,0.0,N,161.0,183.0,128.0,1.0,820.0,0.0,0.0,17.0,0.0,0.0,848.0,0.0,0.0
2018-11-24,UA,UA_CODESHARE,UA,4017,EV,N12166,4017,15370,TUL,"Tulsa, OK",12266,IAH,"Houston, TX",1850,1843.0,-7.0,14.0,1857.0,2006.0,6.0,2026,2012.0,-14.0,0.0,0,0.0,N,96.0,89.0,69.0,1.0,429.0,0.0,0.0,0.0,0.0,0.0,1843.0,0.0,0.0
2018-10-07,UA,UA_CODESHARE,UA,3682,YX,N653RW,3682,14193,PNS,"Pensacola, FL",12266,IAH,"Houston, TX",1151,1145.0,-6.0,10.0,1155.0,1331.0,5.0,1340,1336.0,-4.0,0.0,0,0.0,N,109.0,111.0,96.0,1.0,489.0,0.0,0.0,0.0,0.0,0.0,1145.0,0.0,0.0
2019-07-19,F9,F9,F9,243,F9,N338FR,243,12266,IAH,"Houston, TX",11292,DEN,"Denver, CO",1412,1405.0,-7.0,14.0,1419.0,1507.0,10.0,1545,1517.0,-28.0,0.0,0,0.0,N,153.0,132.0,108.0,1.0,862.0,0.0,0.0,0.0,0.0,0.0,1405.0,0.0,0.0
2019-07-26,WN,WN,WN,1154,WN,N232WN,1154,11433,DTW,"Detroit, MI",11292,DEN,"Denver, CO",1725,1726.0,1.0,6.0,1732.0,1818.0,6.0,1830,1824.0,-6.0,0.0,0,0.0,N,185.0,178.0,166.0,1.0,1123.0,0.0,0.0,0.0,0.0,0.0,1726.0,0.0,0.0
2018-12-05,AS,AS_CODESHARE,AS,3337,OO,N197SY,3337,13198,MCI,"Kansas City, MO",14057,PDX,"Portland, OR",1355,1344.0,-11.0,13.0,1357.0,1540.0,8.0,1605,1548.0,-17.0,0.0,0,0.0,N,250.0,244.0,223.0,1.0,1482.0,0.0,0.0,0.0,0.0,0.0,1344.0,0.0,0.0
