,pc1,pc2,pc3,pc4,pc5,delay_type
2555,-2.938335285562003,-1.7918693364044405,0.5452992525503255,0.18615843862477768,0.1374165370646224,1
2564,-2.073806143020556,1.9408013350556936,0.2494326706638665,1.0829387413952174,0.04633432038211678,3
2570,-3.1800490364014866,-1.6759702660904736,1.1692514600576829,-1.5617854882245104,0.05279249116811988,5
2573,-3.008601872323585,-1.2963811887611767,-0.41225823722581934,-0.1352018683926807,1.1748033231619783,5
2581,1.6879605341863675,0.4577082820734745,2.237586595411247,-0.6517758303680471,-0.04886621917445985,1
2599,-2.2664073558085738,-0.05872578726414824,-0.8432799426707188,-0.9506797273605571,0.9953611120791522,5
2600,-3.177906774463533,-0.2764554021354574,-0.9437451275417807,-0.4028668682266279,-0.7108462857139799,1
2605,2.2729843300499826,-0.3941847123373201,1.1838181145287772,0.5004569828678422,0.4902956442850421,3
2606,-1.2325199399254134,0.4317595510527582,1.2109738560233478,-1.0195156195787127,-1.7687260555325344,1
2616,2.466014467300901,0.4951875575674112,-0.2967159501531639,0.4673684064101658,-0.8826181058270886,1
2617,-0.14333596611916494,-0.6936167769128528,1.5822582561934246,-0.5413081494915593,0.5189915300825841,5
2621,3.3289331463511767,4.309797685183931,0.6845791367772618,-1.028022600471984,0.7520854309587534,3
2627,-1.9346519754723224,-1.8253650021253567,1.3779620434471878,-0.5377477283911317,-0.09087064483836477,5
2635,-2.9614882669241687,-0.08721865663632726,-0.9992504305467462,1.2857426485018288,-0.4449906200823295,3
2645,0.2829374078423468,-0.3601753474209997,0.7007102508658368,-1.3473753623147615,0.9344097576170116,1
2646,-2.3797667674003,0.7795861021270943,0.9118153893294332,0.4524752189526352,1.272324048511263,5
2661,-1.0827003202396053,-0.5668803415684148,-0.3143326173723047,1.6684436113117551,1.0921250686068038,5
2664,-3.237704982986123,-0.6676788415912798,-1.275729484225768,0.4085616877506115,-2.1928020830441435,5
2674,-1.4431571159770835,-0.7222571807287849,0.31761651162333804,-0.3255876145999261,-2.277229715710052,1
2689,-2.9741064764782865,1.192718985320235,-1.5695583045504762,-0.5775600049784455,-0.0017843292925002656,2
2699,-2.340847372712963,-1.534802306835653,0.11139984645024616,0.15562406121366776,-1.0450232695161128,5
2700,2.4248003430721226,0.34856456816693565,0.5497577511475209,0.4097715813539141,-1.6470701825211718,3
2717,-3.141131295313254,0.4589755769404034,-1.5567776109768046,0.1152517216385408,0.4538667611106648,5
2718,-2.021309420381268,-2.3012112015080066,1.2670682418448251,0.4193399344495877,1.5874496540814478,5
2723,-2.3715016667753703,-1.318207453496317,-1.4677587339369345,-1.2467385597052962,0.6786716184165061,1
2728,2.3824276644526243,-0.7952865633531248,-1.126418393954646,-1.34403428755932,-0.8832675740635677,3
2737,-2.378219005536489,-1.4239117467878406,0.9748965501803748,2.244667763905832,0.4235136866916949,1
2739,-0.17502360996476468,-0.18821748049408887,-1.045423739297196,-1.7857828887339522,-0.3731529356906014,5
2744,1.5639204509824767,0.8203717482473961,0.8781652030892487,-0.4044389862939621,-0.5755561560579204,3
2746,-2.9012471003857536,-0.6902683826594878,-1.9727217671837471,-0.12547158948687526,0.05716619515765095,1
2754,4.1749353528720246,-0.335769524678774,-2.410208734112819,-0.1066570848843263,-0.05410354039247018,2
2771,3.1782120517567063,-2.2889968279139787,0.9999147035403964,0.6974443866763309,0.2021265232311724,5
2773,0.2366105844676461,-2.4424538680222128,0.9202942470575588,2.3515813167582813,0.7860589356658862,1
2774,-0.1404030181860892,-1.2562151443242902,0.9271439194033616,-1.911282070325775,-0.2768515338767363,2
2776,-2.9711061883862047,-1.7721328982728326,0.38995812036307387,0.13287240344661574,0.4686280827959898,3
2782,-0.103922542396304,1.2166197201459328,1.253254175469865,0.3468914687298897,-0.28921966587292,3
2793,0.2479280206163828,-1.035641804808292,-1.236743616128939,-0.7956835942828515,-0.23597901945433603,5
2794,3.0579943333960653,0.6034003492487343,0.944373115401106,-1.133199687913828,-1.2139135910809882,3
2796,3.1655635746788837,-0.3194037686865255,1.7855615490870376,-0.5634250498384523,-0.4119515245708479,1
2802,-2.0348647351503213,-0.12956069177117266,-1.1224935026987746,0.4768123205542202,-0.07192550382646261,5
2803,1.885568279914748,-1.4237711879207668,0.2496427477511599,1.1275013316654838,0.4818403719744467,3
2809,-2.9521654696163386,-0.7242597265619186,-1.1172284226270994,-0.15571258261553336,-1.4316536150536012,5
2810,3.1357627239027845,0.1813747550615568,0.012534024136071464,-0.4281360270906697,1.491973947394542,3
2814,-1.3749711951188848,-0.9189746077184572,-0.20254916790228653,0.5060831353642232,1.3929448545330003,1
2818,-0.18673926635214425,0.5343509473763801,-0.8923264484172247,0.6690507851041368,-0.8517689733575965,5
2819,-0.25709718966501505,1.2617542060280074,-1.209700778914383,0.21393841993541696,2.155051528615312,1
2827,-1.4203436720219371,-0.6599355611364693,-1.240813157578487,-0.4034336190295424,-1.7779770908098738,5
2829,-2.953617085746129,1.4336488262573626,1.1302097460789993,1.4063319192895776,-0.5684116564228462,3
2838,-3.0203017205666645,2.478084450514068,-0.3642549312702009,-0.3555530711234852,2.102022933806971,1
2840,3.1676544131688824,-1.6044497322346594,0.1923925970871176,-2.5801203168709907,-1.0289169965530105,3
2843,-2.2458311423765034,5.926540687149721,0.8498758270649512,1.5974542877100542,-0.6290979017770656,5
2865,2.4143214050986668,-0.6012100336357291,-1.4924690007067982,1.5029033353915529,1.7583983383151436,3
2880,-3.167822483198379,0.8447603078429063,-2.029253539153515,1.196114413820481,-0.102790170339559,1
2886,0.3103178336792575,-0.8321588248779014,-1.252225826895374,-0.11753575617083753,-1.623977450375239,5
2887,2.5603535476828605,5.441305101945432,0.7665267581422532,0.6026378386336074,0.5336410675926966,5
2889,-2.3596424352865784,-0.8207740677565217,0.05356410279285676,0.6038680339185356,0.29249468053952216,3
2891,-2.282078543966677,0.8336825832605532,-0.7188569118510174,0.5593611316686943,-0.7157946169126321,5
2894,-2.8757806959052905,-0.8560538198063306,0.027975387380519263,-0.030132796199120036,-2.7534839512591094,5
2902,-1.6344279962467934,0.8458825974543442,-0.5425144322119944,-1.6429291674894178,-0.40324214953524384,3
2905,-3.134807240629311,0.5406857124849649,0.2444570873685013,-0.05556754432436959,0.4244736441851488,1
2910,-2.592620672228501,-1.4339023332982213,1.3326467846040428,0.43797198246688396,0.1505028422604726,5
2917,-2.3023862922585474,-0.5127512311216811,-0.9099001764203344,-0.18405258628402066,-1.0168753192962137,5
2919,3.926364803602553,1.3459985973259,-0.7080604848224157,0.9344304769266534,-0.9514713570432825,3
2922,0.688600236119415,2.681086722963411,-0.14857093408008534,0.230666580305745,-2.8704164372897085,5
2923,-0.9892209248444208,0.285733055130576,0.965934671228203,0.19907894273487156,-0.2583893999929185,5
2924,-1.4255422294292186,5.780909131364492,2.1459619110245534,-1.8216495805971256,0.26945130775301873,5
2928,2.381932936363886,-1.7457730855092988,0.185534876953286,-0.7171314772554441,-0.3144059268925644,5
2946,2.4776669522621955,0.1619731627315276,-2.2855127651143405,0.8884501680907809,-0.4214200113483796,1
2947,0.3289637593429828,3.8243286430151766,-0.5631715438716023,-1.2204764112447843,-0.9710345382723434,3
2949,-1.0764490852498378,0.6043335961047992,-1.0694108271491674,0.5814746360350631,0.1987225978234243,3
2954,1.8335386216872351,-0.8669575407554491,0.4429076365418601,-1.9903432343851624,-0.7627101912908888,5
2956,-2.744945992923805,4.979709087077532,0.9668463246668972,-0.41275507899605257,-0.5337376865441198,2
2970,-2.860908028363561,0.07228348913102924,-2.41826882058575,0.31520651905823033,-1.1261533854390526,5
2973,-3.0587004358167764,0.3670687320710216,0.5276369013486065,0.9559578299241828,-1.2821042868833348,5
2975,3.182708776750709,-1.4416361307751926,0.12261857908888568,-1.6671531499331893,-0.38226854670588944,1
2976,3.7878776987675313,0.5917346210692311,-0.7001535421034589,0.7119879384022194,-0.28154547410710395,1
2983,3.9049695068910624,-0.39765058164743,1.8026089508993248,-0.3574943761590412,1.89834318676099,3
2986,-1.9539767080331985,-0.8111536971162038,1.147858674648564,-1.0720630048787896,-1.221307029877479,3
3016,-1.4843959530655035,-1.5552375248527819,1.1947053325377206,0.6095768697740731,0.3720515116594833,5
3019,-2.9292283343461656,-1.4848353528689344,0.23863059605479894,0.6283157957418174,0.2925435384659503,3
3026,-2.8650758360302304,0.5827590547363521,-0.8230370517773182,-1.5922797967066329,-0.10366756922937237,5
3029,-1.4747672933927831,-1.2244510417340313,0.17059183828972022,-1.0410579147472745,-0.54834175070935,5
3048,-1.4481713134901395,4.268188587064891,-0.20972469482915232,0.5958261470603998,0.2619891892728025,1
3054,1.879580690829212,-0.7658164926946038,0.3282690756876008,-0.6688639681638514,-1.3626202968537582,3
3066,2.403949079092841,-0.40937157461245394,-1.191490865808558,-0.5089385011841671,2.6200700984050904,1
3068,3.848513656732868,-0.03825241148702272,0.1493714703283294,-0.5160393441769169,-1.084706874051703,3
3072,-2.264953732300435,-0.2289698541362753,-2.0723203821283884,-0.9148735984194434,-0.5903902411736982,1
3079,-3.1096200434032184,-1.5625515753575172,1.3548360188477124,0.6470547958819234,1.0698598865496052,1
3090,-2.8803366886986668,-0.8680516162037546,-1.09923326276774,-1.692712444159294,-1.5388874410954283,5
3096,-3.0719454312803034,-0.8758194100721223,0.6816360720460035,-0.6856808588788357,-1.5274583067908236,3
3106,-2.9199244702565377,-0.9335198226224756,-0.3618535898863823,0.5355079656594975,1.745046927571555,5
3112,-1.093075552410273,-1.007130133904259,0.37418791957577857,1.4959194843500174,1.2192328898856952,5
3114,-1.0229679424370022,-0.5516431728976365,-0.4119176267797211,1.0962695393217026,0.05154136555900948,5
3119,3.747456568187404,-0.17960823810639526,-0.24271110202825585,0.7518512481685922,0.6895713618488699,1
3127,-3.1672113977267635,0.4998920038567591,1.9804745961091497,1.2149256270097584,-0.94667159173719,3
3131,-0.023669129586065787,-0.12490872793184322,-0.8994381573258158,1.2305704269980449,0.17670759765282246,3
3134,-1.0986633433256456,-1.3183293386988653,1.404127298411864,0.0006560453746230258,-1.3271960684056627,5
3140,1.545109214399487,-1.409187408089705,0.37680676697227394,-0.3930417480036108,0.3904126427330914,5
3152,-2.3919051683006067,1.5674382630374497,0.4691687292049545,-0.6887408373591174,-1.1328225532743357,3
3154,-3.105085019055763,-0.16475009279395553,1.7184152334772165,0.7231320586391132,-0.7898675633176451,5
3157,-2.025881273099217,-1.5142899140263428,0.6583968976503253,0.08148032739712291,-1.3213980682487767,5
3167,-2.3305450372410097,-1.2195000314736633,1.536608611345368,-0.43066182637185857,0.42345683293890696,2
3174,-3.1236078853327927,-1.3190074317399685,0.547266662009563,1.833225802259,-1.169593950119973,1
3179,1.824713597660163,0.5075452610097101,-1.4806071972728116,0.5069543901144125,2.4880553662463747,1
3182,-2.32315675555381,-1.8404478256490893,1.030911769658114,2.2791097102109417,0.3892991875022952,3
3184,0.8239839668732535,-2.1541830524793446,1.179370373927455,-0.90855412009503,0.5175601109451556,3
3191,-1.1091013012912254,2.297416554438698,1.485271929659313,-0.7022534188033193,0.8559634355876453,3
3205,-3.066095307684515,-0.7927939544202424,-1.5018327343341231,-0.40171212841765774,-1.0394805683833606,1
3215,-0.06456780483272098,-2.2852727891139133,0.29266463975042506,-0.35351753745379505,1.089946635021624,1
3217,-1.4391215698448416,1.8771088398427136,0.026670885657349742,1.6751069116930055,0.6565742863491,3
3218,-2.9567443351900886,3.9045422373651135,0.4452252410850913,-1.5867854844608342,-0.6168805732831933,2
3222,-2.9513793647589504,-0.8200456268764631,0.21184290048568932,0.34660203070621864,-0.27524410990056564,3
3223,-0.16739724627118036,-0.32807810292793843,-0.3511112376186022,-1.3757529751441742,-1.5359017670226482,5
3233,-0.1032280282945221,-1.747070583829727,1.253626456388066,-2.016841867801637,-0.3908040041936424,5
3249,-3.0368726820655665,-0.5791752732954002,-0.19703457717781075,-0.3339724554603626,0.6905073654377262,5
3260,0.20082794631950307,0.2446258527261881,-1.6879621740914352,2.3243510862312826,1.2430579037691505,3
3271,0.2584505259516237,-1.8057606881018335,0.1523838647575491,-0.6895605366284709,1.1400978562377806,3
3280,0.7450517286046234,2.211902876552179,1.4985200655513502,-1.077282493544022,1.0299513062690462,1
3292,-0.2383323571017672,1.0611233924609185,1.2415991853707309,0.6318351002982092,-2.020142306660741,3
3297,-2.3636556803802797,0.0077516319812230925,0.6688099488042921,-1.0889058688083937,-0.7417426842329543,3
3312,-1.0436884753474371,0.15249193101749842,-1.061807227156293,-1.4659223893034166,-1.2081239424112895,5
3323,-2.6006039750331027,0.13635212004335828,-2.371917005785793,0.4880195144652731,0.31563473267249426,5
3328,-2.3349225489809338,-0.5322039293879451,1.6516980049337968,-1.2817612976396304,1.8521428507163396,1
3329,-2.04626275660235,1.805430748716836,-0.18579382667004968,0.6365638724806865,-0.3314199128828051,3
3341,-2.9066088442536135,-2.02454872881952,0.8769194914013183,0.05637485889447065,0.1077029981668481,3
3342,-2.4489134554883685,1.3771658761334509,-1.7896902300866964,-0.640636162184041,1.5694414571360975,5
3347,-1.4909487450659558,2.598093561784676,-0.21794722336772893,0.5167265572788063,-1.2788792173510894,3
3354,-2.980001456356037,-0.34675058041352297,-0.4396689762406087,-0.2705415497465618,1.236830535630147,5
3360,0.2252120383863623,-1.086473002718545,-0.11882365384662935,0.3308802209745303,-1.5143677299852067,5
3367,0.3344926060030549,3.476489786825125,1.9245707166348784,-0.6965052791854259,0.6891758479034695,1
3369,4.061895099280154,-1.5359495033113564,0.1240181751110524,-0.8929082985748389,-0.1503602650147954,1
3381,-2.4003351125857795,-1.6875256234977516,0.6932628309750175,-0.23454294868341416,-0.8292764133063434,5
3385,3.0911119320189315,-0.8509671960622611,0.9572495080864172,0.18213272640765613,-0.1312788742517524,3
3387,3.8375118536744575,-1.8399043738792784,-0.1327576353398887,-0.7307950299657129,-0.21948911094990345,1
3397,-3.024881396859868,2.2844155274887417,1.4934772797769242,-0.9366794793840546,-0.4378294687352315,5
3402,-0.09822832858684373,-0.6200336272880944,1.4583357253702882,-0.19591199531751188,-0.5675592261870231,5
3405,-0.08076610113072379,-1.7543055873778657,1.2638396037074746,0.29667065028724193,1.4557356553464815,5
3425,-2.642779412116272,-1.0941286128902497,-0.1830532670376812,0.707028543198538,-0.19650721206375807,5
3433,-3.133786173382106,1.4035465965121252,-1.3791454715152092,1.896495206861403,-0.04144548927506018,1
3435,0.8208708445348787,-0.4888230808595586,0.4693939410423012,-1.1216127421206092,1.3187442155059288,5
3438,-2.935324719720488,-0.4012541107440411,-1.1602159999522086,-0.6400159588510423,-0.16796650245553518,1
3439,-2.9540766303029597,-0.7835755437901054,-0.9979464971818856,0.2481719372670008,0.5936329559509708,5
3440,1.9064451354287744,-0.7413449385613948,-1.1096474610564742,-0.8024153966117324,-2.539239765363807,1
3446,0.8310108221864333,0.9713942601270038,0.06273316869893578,-1.1265606086114022,-1.7772621570600524,5
3454,0.23634071570502965,-0.6881116660596817,-0.8678709574679514,1.0757302834136386,-0.7787226761281094,3
3455,-0.1592943689013028,-0.0409566389404988,0.8133390557326966,-0.05902514899661634,-0.6590560622990336,3
3456,-3.139688882384377,1.208711927628833,0.4563898287688404,-1.1952105249252212,0.2582322384988067,5
3461,-2.3230629202016697,-0.2362031956125365,0.5070794320178367,0.6634259905509334,1.7772441999277842,5
3463,3.2235849566282684,2.9018205668410166,-0.9339009963427166,-0.03916259824710518,0.2639217046075428,1
3467,-3.087945977948582,-1.0464744337504823,1.2587120103667369,2.4592185085719915,-0.08170270901164688,2
3472,-2.050577867698745,-0.15552514391852246,1.6182825130700482,-0.9584400963587202,-1.2059366924288588,5
3474,1.44053297679178,-1.4938730929288782,0.3019230881960507,-0.8308109652357311,1.8100581555131343,1
3476,-2.9766331090036533,1.99575100158908,0.2222532645562656,-1.316981310920957,1.0651655035723946,1
3479,-3.0781477081759316,-0.9614737811719091,-0.35181921285774115,0.3434374493184193,1.638392547374696,5
3480,0.7415834396727433,2.7415905179106272,-0.3487926240983731,-1.3962082898797896,0.5451903309902068,3
3490,-1.1620185982272009,-0.7857275974913646,0.5912532773317544,-0.8362161112667976,0.8563421622587933,3
3491,-2.92265604289078,-0.1250701277335433,-0.11207701617934694,0.6377066491290428,0.32786786797849626,5
3493,-2.799689940150342,2.281390683977872,-0.8799454130169126,-1.6975405575915576,0.8209879815661786,3
3494,-2.9410369705886,-0.5537737338320036,-0.8204786770214937,-1.6966919516351546,0.26859151133854103,1
3497,3.8138912466038972,-1.7940586035746475,0.7904470184096432,-0.8127755026765753,0.522012149081081,1
3500,3.2092006547621073,0.6435623204620371,1.1326988464689527,-0.3047542438312046,1.8849136349114195,1
3506,1.5194744573450343,0.2474125056682225,0.7077755933030822,1.8767829109679692,-1.1207403046014663,5
3509,1.4230811059910446,-0.643786786366476,0.3665289174995736,2.5903413790916168,0.2962769604870175,5
3526,0.8949181993475211,0.7116742249077991,-0.904001340680544,0.02566916239057602,-1.072166745244972,3
3534,4.024608001744231,-0.10475441120865288,-2.387989831797644,0.7404296487913359,0.5289687936017361,3
3536,4.172063659493311,0.9601269720071788,0.22831821604066524,-0.7897781391761697,-0.9351042758045068,1
3543,-2.8903435597294234,-1.9303130633500218,-0.21220780418672264,-0.6144815763719432,0.33216512796380154,3
3546,-2.91257671938102,-1.1526229125566774,1.2179327900837993,-0.2829188614289147,0.1948902428587181,5
3547,3.192091047410658,0.3924008953968585,-0.0581007452841831,0.04070549779922032,1.5873187323145717,3
3553,-1.13878770191783,-2.427374441109353,0.9687512016143304,0.12180083862866545,1.3780708402762285,5
3572,-3.066027603202316,0.13641989797339066,-1.5754245451506603,-0.4318976517349973,2.0690695170666094,3
3580,-1.3305434288565785,0.25698555221484304,0.08889534335650782,0.6177099139793053,0.10246739530505564,5
3583,-1.9862462650071249,1.8149434529575852,-0.026258238849487275,0.10993650406412517,-0.3864090029713632,3
3586,2.4470859699518845,-2.076725883778332,0.8699071081224112,1.7634543546749064,0.8977728410024753,3
3588,2.4304327353295845,-1.0524978276307286,0.8138668511198203,0.5547348605986978,-1.1024906852419376,2
3590,-2.3036423454463457,-1.4596889063034952,-0.09654584978333776,-0.0890160305793635,0.16095925722107615,5
3607,-2.0725908337282424,-1.1538092111478426,1.4698204956017762,-0.9210617674156204,0.7862894039819578,5
3615,-2.288398523641203,-0.2047575212727024,0.5284390083969235,0.9275337032331052,-0.735713306673109,5
3619,3.8219034820855846,-2.228921900077771,0.1897092447208132,-1.8297994903005328,-1.0760324175619451,3
3628,0.8484648497443272,-0.7516663980322115,0.6809582040991218,0.6924573602216944,-2.2478757520642376,5
3631,3.164430104505868,0.30263715952081155,0.769618719477389,-1.533518345759639,0.4886408720243591,5
3641,2.413508507920676,-2.518013167789903,0.20857814219913512,1.384224776011898,0.8719833432632914,1
3646,1.864377989271372,-1.2185640497449728,-2.400011701840956,0.05599646901672326,1.3912552109225818,3
3666,-2.9775599429457347,2.789123674843873,1.7352030045012583,-0.6415859068747256,1.2864168858519571,5
3667,-2.859349182596953,0.2567078959165545,-0.2806810199073333,-1.247982605855132,0.9451684589742592,3
3670,3.879368213641104,4.298709000470447,0.9789692537219966,-0.9945936188521848,0.9669350867735359,1
3671,-2.397855486472232,-0.12906748889041025,-0.9272342145106393,-1.8352461081621398,0.9356489297387142,1
3674,0.21753464909067888,0.4379991241137004,-1.8861503437027425,-0.4888329883500474,0.3215149682495384,3
3679,1.441955425301901,-0.12657768961045887,0.7100268318520591,1.996328503068136,0.4936323400066998,3
3684,-2.933625537717808,-0.17140095684150167,-1.3862045661678104,0.6702479566636456,2.1920085609060065,2
3693,-2.3394593052134036,-1.7051065473895275,1.00818968226989,0.7342271856554571,0.2372001323676892,5
3716,-2.8733321533158684,-0.8088913769992798,1.5688234963778416,0.5204971695785089,1.4927134734228125,1
3717,-0.09812260742045424,0.7374961502792671,-0.7125040809223286,-0.15065769093713618,-0.8117739015000109,1
3718,-1.1755546725318111,-1.6787792906649384,0.6209535484329042,1.0291185547817423,-2.6978568577247057,5
3724,-2.977453663135267,2.6432516100620105,1.3150783206510592,-1.1891095779233618,1.1768491296425692,5
3730,0.8260635036375039,-1.3286585649709246,1.3822767459710714,-0.5275771414734921,-1.1012081393168764,2
3735,0.7726536239993291,2.6336871379371556,-0.9843191222736852,-1.1447478945315974,-0.49989197486341297,1
3738,-1.1484368350607883,-0.3062430654868906,0.5863373452148583,-0.9460144906334284,-0.8442227881174995,5
3742,2.467166822410202,1.0441222075913212,-0.3880091094628532,-0.32539034884005585,0.9029220649969092,3
3746,3.0302179942830465,-1.0392620682425748,1.0852449887448337,-1.3182904357728855,0.5442847899868283,1
3750,0.817130190937923,-0.5640890249664211,-2.3818222106730293,-1.3060191692379095,-0.8605197092952267,3
3758,-1.0899707537831846,0.5923873239395517,0.8855135311435977,1.4397249154380058,0.7212000100894712,3
3759,0.4512543837507633,6.203253457385348,0.04889603450751416,1.346834982589871,1.135548120178263,1
3768,0.4029896288151117,1.7156307893875111,-0.8727446517867176,-0.5494932692843382,2.531273293351296,1
3769,-1.9631669092348856,-1.239220534153761,-0.2800110782518594,1.838693908589074,-1.0563990108784511,5
3770,-1.1446511981903809,1.6287628815257764,0.8003422488447491,-0.31413908139238,0.6218423327158022,3
3780,-2.891265770584458,-1.0915479200153215,-2.8281494536514127,0.8894820194743274,1.2181857998951495,1
3781,-1.1636856633275992,-0.6651242974553827,-1.1835752471218792,-0.4461739976905164,-1.3679989464129692,5
3786,-3.0699376209669422,-1.2473866278473722,-0.6003658907987738,0.921979378598716,-0.2459966200795054,5
3788,2.5748772448002835,3.9668614039431422,1.2567221011015182,0.6239509213670149,-0.550709562545053,2
3792,-2.3923578992239003,0.9548325557266764,-0.4665747754421826,-1.340441924350097,-0.6331710024334161,5
3801,-3.0349368183870298,0.2427086754673607,-1.5004796221396577,2.4261561534834684,1.4227448646002332,3
3804,-2.8521492243384947,-1.2038777885762504,-1.4128705693960155,1.2287763867036654,-1.0531276173422768,1
3806,-2.9043550991777813,-0.6332737520038952,-0.2588700256480081,1.5709552962098037,0.4874906646225021,1
3810,-1.1205764490740175,-1.8738840261586525,0.9584946272331922,0.9196334364914772,0.04338595740274267,3
3823,-1.5257564037774285,-0.33500093470278386,1.6774025853357026,1.0766954861356066,0.3377875087873777,3
3834,0.4614130158027966,4.452398849399739,-0.813984461237278,0.037514909587422464,-1.5102430257644597,1
3837,-2.3835294505848594,-1.0878622311663857,0.9651996555778892,-0.915731852361354,1.4670516932032365,5
3843,-1.1449059915789959,-2.1225515793974323,1.2400432326573438,-0.04505341381778174,0.4134959505270399,5
3846,3.293589602397092,4.609723337306838,0.6484128564898172,-0.8558028263714411,0.02428034261484023,2
3848,3.3061680247575667,3.1346386601743115,-0.5677438411304446,2.0578326999885026,0.13957068359552838,3
3863,2.0048307726971606,1.8957781573161607,1.4114900668570816,1.3983128622202976,-0.6711481099865384,3
3867,-1.5050193079067622,0.946503320821978,-0.5290767039796649,-1.79478127557433,0.08205945908123255,1
3869,0.8969020623993481,-0.7174251683853222,-0.34290283488654644,1.656373361913769,1.1870597050596825,5
3871,-2.1380529950024387,1.646521058899431,1.0478621421917191,-0.08551064731977373,-2.9426398075432303,5
3872,-0.09174655778028318,0.045026204592014785,0.2882205468024305,0.18572599914279886,1.5239366184111225,1
3880,-1.9243239192104584,1.3792678223231751,1.172414646690223,1.277905338204714,1.1590576934897558,2
3883,-1.0868098659785663,-1.6462792765801373,1.2175856524063495,-1.2581193362541965,1.314060319523783,5
3887,-0.07638420495636931,-1.6348362892397028,-0.14037820433450418,-0.4266321469302957,-1.8087913735068604,1
3888,-2.424881816786246,1.3148566357726668,0.36806099326160463,-2.1732504580725203,-0.6059427364878073,5
3893,1.6453875143829384,3.594472889515113,0.4142727966563732,-0.6181055551229125,-1.4548132753338976,3
3895,1.798869721014922,-0.5668953630248152,1.1276300780664843,0.1565430283613414,-0.8241467110554862,5
3898,0.3063593042185431,2.9649781370672503,-0.6182844902717565,-0.7283890902323867,1.0116513535398046,1
3904,-1.9209808199566007,-0.8344609897274445,0.33938795166879665,1.0951572391944866,0.18370211446069154,1
3908,1.5523106790737338,-0.40156929667988395,-0.6112678808402361,-0.5025911838779071,-0.4117881706280185,5
3916,-2.9198127740170667,-0.4888510311623766,0.6624242491829148,-1.0921517513598271,-0.850793600288542,3
3923,-1.3804302551708107,-1.9850784661156529,0.6506058677133701,0.3078996819177636,0.2489552987999296,5
3928,-2.883891475317295,-0.2876566615677893,1.4551602860812167,0.2622975764396083,-0.7589452109931584,1
3933,-2.8479821836839223,1.671703773102812,-0.3092368080472333,-2.3863714123871445,-0.4885326585149371,5
3937,-2.2916284618520386,-1.4281303675969377,1.2536642252216412,-1.015614554961116,-0.4254684265004332,1
3942,3.1671056773251767,-0.29365079801426297,0.4601723719475355,-1.411673401437284,-1.931372419695944,3
3951,-1.4072570635063972,-2.141281453777553,0.1439446676016893,0.7109123954380449,-1.7424998359357575,5
3959,0.292330164308943,1.1840665496839766,0.8354336455431081,0.0025414024417330146,-1.5588004545758027,1
3964,-1.4521181160274126,4.40767619979903,0.4773907087663408,-0.8550665853234373,0.012721268126654044,5
3973,3.843722547995092,0.7931879076840443,1.088848331841463,-0.5506728523046611,0.4363692980575784,3
3978,3.761567852954841,-2.368023558753274,0.4913966082496813,-0.1262355176400963,1.2686466968293937,3
3988,-1.28501868568405,1.1452982514058532,-0.7763304823475373,0.6189653894251487,0.07680808938214574,1
3989,-2.6039968908873536,-1.1250618501384069,1.2410276842825805,0.9439713052600324,0.6043796540442534,5
3998,-2.9963909153757826,-0.664919575297501,0.3584080727465529,1.0415543853755431,1.9591268730388327,5
4001,-1.1307665789731394,-1.1234891887700418,0.08716791796880728,1.9970384311134015,-0.4926708244317541,2
4017,-2.4289319382665298,-0.5447753714331768,0.5396196227631289,-0.4828148923705909,1.2978649145704937,3
4026,0.8208366100599241,-2.093137185258472,1.2054768206327686,-0.7556340007465153,0.7019369357726075,3
4027,-2.1240159702137555,3.0126371278036808,1.6889813915916556,-0.4094505489550798,-0.5269724533306545,1
4044,0.7824921635472044,-0.8824657309595443,0.3995271095476496,0.30042593428511083,-1.1765289602545668,5
4049,1.3543795340835016,2.844770396274612,-1.0816558716804487,0.3959370818000231,-1.2498760891307918,5
4059,-1.4117708128549764,-1.7656869033786085,1.00724635697348,1.1412938037193148,-0.17382132437707612,5
4063,1.5023266299331088,-2.0929425047991206,-0.033927720966815074,-1.2249733282312851,0.5500551389537065,5
4064,-2.9453150926638423,1.055825588001719,0.4765762050376909,-0.6212915028639876,1.1543163611545768,1
4065,-2.343795707887069,-1.4417770242719117,0.4241925135173726,1.3793420397190534,-0.5404207388522434,5
4067,0.962759019673271,2.6109502767914745,0.7847195915141861,-0.7355913726378253,-0.7556428333772754,3
4068,3.8938918532139266,1.1722928220040494,-0.8199495186465812,0.399187987330332,0.03975063332825207,3
4082,0.2679804230173023,-0.8828545434326401,0.4066273989584805,-0.4417674642991642,0.11827526358923,3
4087,0.2709310116744089,-1.0522232954080053,-1.8965396783419468,-0.4606210981962206,-0.3050719456181209,1
4091,-3.115436402713087,-1.6095081614944282,0.951109458284418,-1.4304009760864302,0.6606213498880471,3
4092,-0.061511128200847615,-0.9988259575547088,-1.2459659705104484,-1.4148581560257911,-0.4496495194988685,3
4096,-2.653329337077915,-1.1358018401051466,-1.4726550367306073,0.7753499501609745,-1.7090244310516922,5
4097,-3.1728860968995933,-0.04101261605089367,1.7387647145011305,1.322995057612165,0.5902969184381183,5
4108,1.455092819502246,-0.3666936876727538,-0.4182013370568991,0.3789328417407095,1.2531408058711806,2
4117,0.7820144378645199,0.0041668677539514285,-0.6256713574706252,-0.7962416519658325,-1.511997262743887,3
