,branded_code_share,origin,dest,crs_dep_time,crs_arr_time,crs_elapsed_time,air_time,distance,fl_month,fl_day_of_week,fl_week_of_month,mkt_op_combo,fl_type,m_hist_dep_delay,med_hist_dep_delay,m_hist_arr_delay,med_hist_arr_delay,delay_type
6378,-0.7788075504361053,-1.3474069514408755,-0.6349148531626632,-0.415250641925068,-0.4997977855423952,-0.8358160173163992,-0.8384396522100572,-0.9696963436320936,-0.17024509346951902,1.0336858916597589,-0.07784303187920527,0.9723716654167236,-0.5201790405599706,-0.3455620554437191,0.049163363889049516,-0.4730043018893449,-0.612590160878163,5
6383,-0.7788075504361053,1.2561543413754377,-1.0802857367666503,1.8397094081170533,-1.6698098749499541,1.7332847618101117,2.211800305126843,2.234743730899438,-1.641707749296355,0.03145952800413263,-0.07784303187920527,-1.5495004960304029,1.6105399745071334,0.6353938036007518,0.9274024745630656,0.5032217519475651,0.9181439374632954,3
6396,-0.7788075504361053,1.3848474851268142,0.018295776123184768,-0.8252433782963629,0.4752122889639036,2.8642476047951515,2.665789508079312,3.103715493252422,-1.0531226869656207,0.03145952800413263,0.6866693844827525,1.2690625079399152,-0.5201790405599706,-0.7899247892010476,-0.8290757467849664,-0.8473649790632233,-0.612590160878163,3
6397,1.2840142592865669,0.7413817663699307,-0.14005831582489955,0.6097311990031691,0.8652163187664231,1.077047062794101,1.388944874775493,0.7392245485394903,1.5955100935226842,-0.4696536538236806,0.6866693844827525,1.0465443760475217,-0.5201790405599706,0.8114318365021045,0.9274024745630656,0.9115153397537296,0.9181439374632954,5
6411,1.2840142592865669,0.4542970610783981,0.7407863206363196,1.634713039931406,1.6452243783714622,0.14155927909042554,0.15466172924846844,0.05804629082074706,-1.3474152181309875,-0.9707668356514938,0.6866693844827525,-1.2528096535072115,-0.5201790405599706,1.100287981169719,0.9274024745630656,0.9459150682901902,0.9181439374632954,3
6438,-0.7788075504361053,-1.7928832182725645,1.2554371194675935,-1.440232482853305,-1.6698098749499541,-0.3192033606442204,-0.24257882333494185,-0.2390088892370507,-1.0531226869656207,1.5347990734875725,0.6866693844827525,1.3432352185707128,-0.5201790405599706,-1.6843755553670576,-1.7073148574589825,-1.638920939517324,-1.6330795597724683,1
6440,-0.7788075504361053,0.4542970610783981,-0.14005831582489955,-0.005257905553773193,0.08520825916138408,0.4766593807156226,0.8072712084926424,0.3346149067366277,1.5955100935226842,-1.4718800174793067,-0.07784303187920527,0.9723716654167236,-0.5201790405599706,0.0987545920981276,0.049163363889049516,0.09736938062659524,-0.10234546143101017,1
6453,-0.7788075504361053,0.12761446540182642,0.8793461510908933,0.6097311990031691,0.6702143038651633,-0.6822284707381838,-0.6256322133260874,-0.6794700182882681,-0.17024509346951902,-0.4696536538236806,0.6866693844827525,-1.5495004960304029,1.6105399745071334,0.8114318365021045,0.9274024745630656,0.9115153397537296,0.9181439374632954,3
6470,1.2840142592865669,-0.6346449245101741,-0.7932689451107474,-0.6202470101107154,-0.3047957706411355,-0.15165330983162187,-0.11489436000455995,-0.4780188042260834,-1.3474152181309875,1.0336858916597589,-0.8423554482411629,1.1207170866783194,-0.5201790405599706,-0.5388417233672673,-0.8290757467849664,-0.5840638427603656,-0.612590160878163,1
6477,-0.7788075504361053,-0.8920312120129275,-1.3673025284225528,-0.005257905553773193,-0.10979375573987572,-0.24939083947230434,-0.1716430103736186,-0.3516849920175947,-1.641707749296355,-1.4718800174793067,1.4511818008447102,1.3432352185707128,1.6105399745071334,0.0987545920981276,0.049163363889049516,0.09736938062659524,-0.10234546143101017,5
